,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity_x,license_plate_state_x,vehicle_body_style_x,vehicle_color_x,vehicle_defect_1_x,vehicle_make_x,vehicle_model_name_x
6811,16940614.0,81.0,no charges,w - white,2019-03-09,saturday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,yamaha,unknown (yamaha)
6812,16941237.0,34.0,"unsafe speed, operation of vehicle w/ expired license plate, fail to maintain financial responsibility",h - hispanic,2019-03-09,saturday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhc (harley-davidson)
6813,16942282.0,45.0,evading arrest det w/vehicle w/previous conviction,w - white,2019-03-09,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr1 (yamaha)
6814,16944443.0,44.0,failed to maintain financial responsibility,w - white,2019-03-09,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,triumph motorcycle,daytona 675r (triumph motorcycle)
6815,16946694.0,61.0,driving while intoxicated/open alch container,w - white,2019-03-09,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,yamaha,fz09 (yamaha)
6816,16948571.0,42.0,no charges,b - black,2019-03-09,saturday,1 - male,"4 - worn, unk damage",a - class a,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,flhcs (harley-davidson)
6817,16949915.0,66.0,no charges,w - white,2019-03-09,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhcs (harley-davidson)
6818,16951339.0,32.0,no charges,99 - unknown,2019-03-09,saturday,2 - female,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxb (harley-davidson)
6819,16951344.0,55.0,no charges,98 - other,2019-03-09,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,buell,lightning (buell)
6820,16951964.0,33.0,unsafe speed,w - white,2019-03-09,saturday,2 - female,1 - not worn,98 - other/out of state,0,nm - new mexico,1 - driver license,b - suspected minor injury,nm - new mexico,mc - motorcycle,blk - black,,bmw,f650 (bmw)
6821,16958841.0,76.0,no charges,w - white,2019-03-09,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstc (harley-davidson)
6822,16943278.0,22.0,no charges,w - white,2019-03-10,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xv1000 (yamaha)
6823,16943464.0,28.0,no charges,h - hispanic,2019-03-10,sunday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxb (harley-davidson)
6824,16945107.0,19.0,no charges,i - amer. indian/alaskan native,2019-03-10,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzf600 (yamaha)
6825,16943733.0,31.0,no charges,w - white,2019-03-11,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,yamaha,xvs650 (yamaha)
6826,16944440.0,55.0,"no dl, unsafe speed",w - white,2019-03-11,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flstf (harley-davidson)
6827,16944955.0,47.0,no charges,w - white,2019-03-11,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxs (harley-davidson)
6828,16946210.0,46.0,no charges,w - white,2019-03-11,monday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,kawasaki,vn900 (kawasaki)
6829,16950194.0,61.0,"improper driver license for type vehicle (no class m), operation of vehicle with expired licesne plate, expired driver license, driving while intoxicated 3rd or more",w - white,2019-03-11,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flstf (harley-davidson)
6830,16950612.0,38.0,unsafe speed,w - white,2019-03-11,monday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vt1100 (honda)
6831,16946900.0,19.0,"fail to drive single lane, improper driver license for tyer vehicle",w - white,2019-03-12,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson)
6832,16947774.0,66.0,no charges,w - white,2019-03-13,wednesday,1 - male,"2 - worn, damaged",98 - other/out of state,0,nj - new jersey,1 - driver license,a - suspected serious injury,nj - new jersey,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
6833,16952183.0,30.0,no charges,w - white,2019-03-13,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr600 (honda)
6834,16949006.0,23.0,no charges,98 - other,2019-03-14,thursday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,yzfr1 (yamaha)
6835,16949035.0,23.0,no charges,w - white,2019-03-14,thursday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,fxlr (harley-davidson)
6836,16949116.0,56.0,no charges,h - hispanic,2019-03-14,thursday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,ttr125 (yamaha)
6837,16949362.0,31.0,no charges,w - white,2019-03-14,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,triumph motorcycle,unknown (triumph motorcycle)
6838,16949821.0,28.0,expired registration,h - hispanic,2019-03-14,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,yel - yellow,,kawasaki,ninja zx (kawasaki)
6839,16950119.0,22.0,no charges,h - hispanic,2019-03-14,thursday,1 - male,1 - not worn,98 - other/out of state,0,fl - florida,1 - driver license,a - suspected serious injury,fl - florida,mc - motorcycle,,,harley-davidson,flhr (harley-davidson)
6840,16952007.0,18.0,no charges,h - hispanic,2019-03-14,thursday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,blk - black,,suzuki,gsx-r600 (suzuki)
6841,16953687.0,45.0,no charges,w - white,2019-03-14,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,fltrx (harley-davidson)
6842,16954706.0,79.0,,w - white,2019-03-14,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,vespa,unknown (vespa)
6843,16955036.0,58.0,no charges,w - white,2019-03-14,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,unknown,unknown (unknown)
6844,16957554.0,50.0,no charges,w - white,2019-03-14,thursday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstci (harley-davidson)
6845,17006210.0,33.0,no charges,w - white,2019-03-14,thursday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flhs (harley-davidson)
6846,16950836.0,38.0,no charges,w - white,2019-03-15,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,suzuki,sv650 (suzuki)
6847,16954800.0,29.0,improper lic for veh operated/ exp d.l.,b - black,2019-03-15,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
6848,17197153.0,34.0,no charges,w - white,2019-03-15,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6849,16954395.0,31.0,dwi,w - white,2019-03-16,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,,husqvarna,unknown (husqvarna)
6850,16956356.0,54.0,no charges,w - white,2019-03-16,saturday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6851,16952753.0,33.0,no charges,h - hispanic,2019-03-17,sunday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xlh883 (harley-davidson)
6852,16952916.0,22.0,no charges,w - white,2019-03-17,sunday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,mini,unknown (mini)
6853,16953245.0,30.0,no charges,h - hispanic,2019-03-17,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki)
6854,16953517.0,24.0,no charges,h - hispanic,2019-03-17,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,rt100 (yamaha)
6855,16953651.0,66.0,no charges,w - white,2019-03-17,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6856,16954667.0,28.0,no charges,h - hispanic,2019-03-17,sunday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zr1000 (kawasaki)
6857,16957056.0,57.0,no charges,w - white,2019-03-17,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,vl800 (suzuki)
6858,16957140.0,62.0,no charges,w - white,2019-03-17,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,honda,unknown (honda)
6859,16958525.0,29.0,no charges,w - white,2019-03-17,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,kx250 (kawasaki)
6860,16955000.0,35.0,no charges,w - white,2019-03-18,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flt (harley-davidson)
6861,16955448.0,31.0,no charges,b - black,2019-03-18,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs65 (yamaha)
6862,16958169.0,68.0,fail to drive in single lane,w - white,2019-03-18,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,vl800 (suzuki)
6863,16958265.0,27.0,no charges,w - white,2019-03-19,tuesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,yamaha,fz6 (yamaha)
6864,16958962.0,29.0,no charges,w - white,2019-03-19,tuesday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr1 (yamaha)
6865,16959302.0,50.0,no charges,w - white,2019-03-19,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson)
6866,17004525.0,58.0,fail to drive in single lane,w - white,2019-03-21,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flstci (harley-davidson)
6867,17005077.0,23.0,no charges,a - asian,2019-03-21,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,xl883 (harley-davidson)
6868,17006938.0,26.0,"evading arrest or detention, no motorcycle license, operate vehicle w/o license plate",h - hispanic,2019-03-23,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,unknown (kawasaki)
6869,16999828.0,20.0,improper driver license for type vehicle,w - white,2019-03-24,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,kawasaki,klx250 (kawasaki)
6870,,,,,,,,,,0,,,,,,,,,
6871,17019050.0,22.0,evading arrest/detention w/ veh.,w - white,2019-03-27,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki)
6872,17217871.0,45.0,no charges,w - white,2019-03-28,thursday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson)
6873,17006392.0,65.0,fail to drive in single lane,w - white,2019-03-29,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhrs (harley-davidson)
6874,17003399.0,64.0,unsafe speed,w - white,2019-03-30,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstc (harley-davidson)
6875,17003919.0,22.0,no charges,w - white,2019-03-30,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,bmw,unknown (bmw)
6876,17007789.0,46.0,no charges,h - hispanic,2019-03-30,saturday,2 - female,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6877,17000633.0,49.0,driving while intoxicated 2nd,w - white,2019-03-31,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6878,17023026.0,47.0,no charges,b - black,2019-03-31,sunday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,unknown,unknown (unknown)
6879,17001934.0,53.0,no charges,w - white,2019-04-01,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson)
6880,17010426.0,24.0,"fail to control speed, no operators license, fail to maintain financial responsibility, texas two step expired mvr, mc driver no motorcyle helmet worn",h - hispanic,2019-04-01,monday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx (suzuki)
6881,17012782.0,32.0,no charges,w - white,2019-04-01,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,moto guzzi,norge (moto guzzi)
6882,17001938.0,45.0,unsafe speed,w - white,2019-04-02,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6883,17002383.0,38.0,no charges,w - white,2019-04-02,tuesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr3 (yamaha)
6884,17006140.0,45.0,evading arrest det w/veh,w - white,2019-04-02,tuesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,vt750 (honda)
6885,17003639.0,53.0,improper driver license for type of vehicle,w - white,2019-04-03,wednesday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs1100 (yamaha)
6886,17004138.0,42.0,no charges,98 - other,2019-04-04,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,xr1200 (harley-davidson)
6887,17016550.0,66.0,fail to drive in single lane,w - white,2019-04-04,thursday,1 - male,"2 - worn, damaged",98 - other/out of state,0,co - colorado,1 - driver license,a - suspected serious injury,co - colorado,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
6888,17006602.0,47.0,no charges,w - white,2019-04-05,friday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flrt (harley-davidson)
6889,17007462.0,31.0,no charges,w - white,2019-04-05,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,grn - green,,harley-davidson,fxs (harley-davidson)
6890,17010002.0,26.0,no charges,w - white,2019-04-05,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,unknown (harley-davidson)
6891,17012098.0,40.0,driving while license invalid w/ prev conv/ susp-w-o fin res,w - white,2019-04-05,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6892,17016955.0,44.0,no charges,b - black,2019-04-05,friday,1 - male,"3 - worn, not damaged",bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
6893,17019329.0,32.0,no charges,98 - other,2019-04-05,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,,suzuki,gsx-r600 (suzuki)
6894,17023653.0,48.0,"unsafe speed, fail to maintain financial responsibility",w - white,2019-04-05,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,,suzuki,m50 (suzuki)
6895,16999639.0,48.0,no charges,w - white,2019-04-06,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gld - gold,,victory motorcycles,deluxe touring (victory motorcycles)
6896,17001050.0,40.0,duties upon striking fixed object,w - white,2019-04-06,saturday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6897,17011263.0,50.0,no charges,h - hispanic,2019-04-06,saturday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cmx250 (honda)
6898,17015849.0,22.0,no charges,w - white,2019-04-06,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,kawasaki,er650 (kawasaki)
6899,17018445.0,38.0,no charges,w - white,2019-04-06,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6900,17001018.0,25.0,"fail to maintain financial responsibility, no restricted class m license",w - white,2019-04-07,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda)
6901,17000011.0,65.0,no charges,w - white,2019-04-08,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxstd (harley-davidson)
6902,17000378.0,44.0,no charges,w - white,2019-04-08,monday,1 - male,1 - not worn,98 - other/out of state,0,wi - wisconsin,1 - driver license,b - suspected minor injury,wi - wisconsin,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
6903,17001458.0,27.0,driving while intoxicated,w - white,2019-04-08,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson)
6904,17014329.0,77.0,no charges,w - white,2019-04-08,monday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,can-am,spyder roadster (can-am)
6905,17016478.0,54.0,no charges,w - white,2019-04-08,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,xl1200 (harley-davidson)
6906,17001545.0,34.0,no charges,w - white,2019-04-09,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,triumph motorcycle,rocket iii (triumph motorcycle)
6907,17002465.0,63.0,no charges,w - white,2019-04-09,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
6908,17002701.0,68.0,expired registration,w - white,2019-04-09,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,10 - defective or no vehicle brakes,all other makes,unknown (all other makes)
6909,17003198.0,26.0,no charges,a - asian,2019-04-09,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zr900 (kawasaki)
6910,17007792.0,59.0,no charges,w - white,2019-04-09,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vt750 (honda)
6911,17012523.0,46.0,no charges,w - white,2019-04-09,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flhc (harley-davidson)
6912,17013517.0,39.0,no charges,w - white,2019-04-09,tuesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,fld (harley-davidson)
6913,17067698.0,43.0,no charges,w - white,2019-04-09,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson)
6914,17004059.0,55.0,unsafe speed,w - white,2019-04-10,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,moto guzzi,v7 (moto guzzi)
6915,17004563.0,19.0,no charges,h - hispanic,2019-04-10,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flsti (harley-davidson)
6916,17014787.0,71.0,no charges,w - white,2019-04-10,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,gl1100 (honda)
6917,17016672.0,59.0,fail to control speed,w - white,2019-04-10,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vt1300 (honda)
6918,17018476.0,58.0,no charges,w - white,2019-04-10,wednesday,1 - male,"2 - worn, damaged",a - class a,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,yamaha,unknown (yamaha)
6919,17005480.0,19.0,"fail to drive in a single lane, improper driver license for type vehicle",w - white,2019-04-11,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gw250 (suzuki)
6920,17006547.0,18.0,no charges,w - white,2019-04-11,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
6921,17010455.0,39.0,"unsafe speed, operation of vehicle with expired license plate, improper driver license for type vehicle-no class m license",w - white,2019-04-11,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,12 - defective or slick tires,victory motorcycles,unknown (victory motorcycles)
6922,17014415.0,22.0,"failed to control speed, no valid drivers license, no liability insurance",h - hispanic,2019-04-11,thursday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,yel - yellow,,honda,cbr600 (honda)
6923,17017158.0,31.0,no charges,w - white,2019-04-11,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson)
6924,17022963.0,58.0,unsafe speed,w - white,2019-04-11,thursday,1 - male,"3 - worn, not damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhtcui (harley-davidson)
